word,word_count,mean_sent_length,final_count,solo_count
kto,392.0,4.11989795918,117.0,22.0
varja,98.0,5.94897959184,14.0,12.0
stojat,14.0,8.21428571429,8.0,0.0
poishchu,4.0,9.0,1.0,0.0
minut,2.0,10.0,0.0,0.0
otstav',2.0,19.0,0.0,0.0
brosila,9.0,4.0,5.0,1.0
chego,63.0,5.04761904762,7.0,2.0
zakryvaju,1.0,5.0,0.0,0.0
supchike,1.0,7.0,0.0,0.0
ubila,1.0,6.0,1.0,0.0
esche,2.0,4.0,1.0,0.0
rasputyvat',1.0,9.0,1.0,0.0
provodit,1.0,13.0,0.0,0.0
nozhek,1.0,4.0,1.0,0.0
slomannaja,2.0,5.0,1.0,0.0
varjunja,2.0,4.0,0.0,0.0
sijchas,1.0,6.0,0.0,0.0
poblizhe,1.0,4.0,0.0,0.0
rasskazhesh',1.0,8.0,0.0,0.0
ras,1.0,12.0,0.0,0.0
belochki,1.0,2.0,1.0,0.0
gujat',2.0,5.0,1.0,0.0
gryzet,2.0,3.0,1.0,0.0
raz,27.0,7.66666666667,7.0,0.0
stes',1.0,6.0,1.0,0.0
kudrjashkax,1.0,4.0,1.0,0.0
v'exala,1.0,4.0,0.0,0.0
progloti,1.0,8.0,1.0,0.0
chem,49.0,4.61224489796,16.0,4.0
koljasku,2.0,4.5,1.0,0.0
igrushka,6.0,5.5,3.0,0.0
krota,1.0,14.0,0.0,0.0
banochek,1.0,3.0,1.0,0.0
nastojashchaja,1.0,5.0,0.0,0.0
nadeva',1.0,18.0,0.0,0.0
srochno,1.0,1.0,1.0,1.0
mazhut,2.0,6.5,0.0,0.0
gor'kij,2.0,5.5,2.0,0.0
zveri,1.0,6.0,0.0,0.0
koljaske,9.0,6.77777777778,5.0,0.0
divan,1.0,9.0,0.0,0.0
ljagoshachij,1.0,2.0,1.0,0.0
karman,2.0,5.5,1.0,0.0
gorka,1.0,3.0,0.0,0.0
rasskazyvat',3.0,6.66666666667,2.0,0.0
ryzhen'kimi,1.0,3.0,0.0,0.0
gorke,2.0,4.0,2.0,0.0
plyvut,1.0,3.0,1.0,0.0
trusy,6.0,4.0,3.0,0.0
est',128.0,6.4609375,44.0,1.0
bezhat',1.0,8.0,0.0,0.0
chestnoe,1.0,15.0,0.0,0.0
vlazhnaja,1.0,6.0,1.0,0.0
dolzhen,2.0,4.0,0.0,0.0
lisenka,1.0,1.0,1.0,1.0
pridumyvaesh',2.0,4.5,2.0,0.0
zasnut',1.0,15.0,0.0,0.0
zdravstvujte,3.0,3.33333333333,1.0,1.0
ljagushka,20.0,4.2,5.0,0.0
buxbax,1.0,1.0,1.0,1.0
lapki,1.0,4.0,1.0,0.0
zevaetsja,1.0,5.0,1.0,0.0
snjali,1.0,5.0,1.0,0.0
boleesh',2.0,6.5,1.0,0.0
sochuvstvovat',2.0,2.5,2.0,0.0
udod,1.0,4.0,1.0,0.0
mashet,1.0,4.0,1.0,0.0
pal'ca,4.0,6.75,1.0,0.0
razve,16.0,7.0625,0.0,0.0
poterjali,1.0,6.0,0.0,0.0
denezhki,3.0,6.66666666667,0.0,0.0
nozhki,12.0,5.08333333333,3.0,1.0
nadevaj,2.0,3.0,1.0,0.0
dom,3.0,6.66666666667,2.0,0.0
sdelalis',1.0,11.0,1.0,0.0
poltory,1.0,4.0,0.0,0.0
kukolkam,1.0,6.0,0.0,0.0
nozhka,3.0,3.0,1.0,1.0
dorogoj,1.0,5.0,1.0,0.0
ubezhala,2.0,7.0,1.0,0.0
kruzhochki,1.0,7.0,1.0,0.0
kushala,3.0,2.66666666667,3.0,0.0
popisila,1.0,4.0,0.0,0.0
denezhku,1.0,9.0,0.0,0.0
nozhku,10.0,8.4,3.0,0.0
pozvala,1.0,7.0,1.0,0.0
karrr,1.0,4.0,1.0,0.0
kushali,1.0,4.0,0.0,0.0
nedevat',1.0,6.0,0.0,0.0
travu,3.0,5.33333333333,2.0,1.0
popa,1.0,1.0,1.0,1.0
igru,3.0,9.0,3.0,0.0
spasiboto,1.0,8.0,0.0,0.0
